timestamp,value
2014-10-22 05:00:00,2494
2014-10-22 05:30:00,5081
2014-10-22 06:00:00,8091
2014-10-22 06:30:00,13037
2014-10-22 07:00:00,16579
2014-10-22 07:30:00,19657
2014-10-22 08:00:00,20914
2014-10-22 08:30:00,20612
2014-10-22 09:00:00,20015
2014-10-22 09:30:00,19001
2014-10-22 10:00:00,17533
2014-10-22 10:30:00,17877
2014-10-22 11:00:00,16470
2014-10-22 11:30:00,18266
2014-10-22 12:00:00,17992
2014-10-22 12:30:00,17419
2014-10-22 13:00:00,16775
2014-10-22 13:30:00,17378
2014-10-22 14:00:00,18067
2014-10-22 14:30:00,19841
2014-10-22 15:00:00,18552
2014-10-22 15:30:00,16825
2014-10-22 16:00:00,14712
2014-10-22 16:30:00,14439
2014-10-22 17:00:00,17305
2014-10-22 17:30:00,20949
2014-10-22 18:00:00,22182
2014-10-22 18:30:00,23886
2014-10-22 19:00:00,25234
2014-10-22 19:30:00,24731
2014-10-22 20:00:00,25195
2014-10-22 20:30:00,25551
2014-10-22 21:00:00,26110
2014-10-22 21:30:00,24842
2014-10-22 22:00:00,23178
2014-10-22 22:30:00,23408
2014-10-22 23:00:00,21749
2014-10-22 23:30:00,17918
2014-10-23 00:00:00,13496
2014-10-23 00:30:00,10416
2014-10-23 01:00:00,8090
2014-10-23 01:30:00,5946
2014-10-23 02:00:00,4330
2014-10-23 02:30:00,3282
2014-10-23 03:00:00,2732
2014-10-23 03:30:00,2524
2014-10-23 04:00:00,2700
2014-10-23 04:30:00,2290
2014-10-23 05:00:00,2743
2014-10-23 05:30:00,4732
2014-10-23 06:00:00,7570
2014-10-23 06:30:00,12751
2014-10-23 07:00:00,16887
2014-10-23 07:30:00,20268
2014-10-23 08:00:00,21992
2014-10-23 08:30:00,21301
2014-10-23 09:00:00,20526
2014-10-23 09:30:00,19251
2014-10-23 10:00:00,18228
2014-10-23 10:30:00,18603
2014-10-23 11:00:00,18762
2014-10-23 11:30:00,19645
2014-10-23 12:00:00,20453
2014-10-23 12:30:00,19400
2014-10-23 13:00:00,18448
2014-10-23 13:30:00,18199
2014-10-23 14:00:00,18845
2014-10-23 14:30:00,18973
2014-10-23 15:00:00,17968
2014-10-23 15:30:00,15112
2014-10-23 16:00:00,13580
2014-10-23 16:30:00,12751
2014-10-23 17:00:00,15901
2014-10-23 17:30:00,19774
2014-10-23 18:00:00,21960
2014-10-23 18:30:00,23790
2014-10-23 19:00:00,24998
2014-10-23 19:30:00,25414
2014-10-23 20:00:00,26075
2014-10-23 20:30:00,25616
2014-10-23 21:00:00,25916
2014-10-23 21:30:00,25589
2014-10-23 22:00:00,25041
2014-10-23 22:30:00,24891
2014-10-23 23:00:00,23888
2014-10-23 23:30:00,22464
2014-10-24 00:00:00,19061
2014-10-24 00:30:00,16689
2014-10-24 01:00:00,13006
2014-10-24 01:30:00,9512
2014-10-24 02:00:00,7745
2014-10-24 02:30:00,6037
2014-10-24 03:00:00,5194
2014-10-24 03:30:00,4419
2014-10-24 04:00:00,4267
2014-10-24 04:30:00,3366
2014-10-24 05:00:00,3096
2014-10-24 05:30:00,4532
2014-10-24 06:00:00,6877
2014-10-24 06:30:00,11826
2014-10-24 07:00:00,15333
2014-10-24 07:30:00,19013
2014-10-24 08:00:00,20131
2014-10-24 08:30:00,19779
2014-10-24 09:00:00,19227
2014-10-24 09:30:00,18824
2014-10-24 10:00:00,17705
2014-10-24 10:30:00,18111
2014-10-24 11:00:00,17408
2014-10-24 11:30:00,18509
2014-10-24 12:00:00,18510
2014-10-24 12:30:00,17910
2014-10-24 13:00:00,17690
2014-10-24 13:30:00,18149
2014-10-24 14:00:00,19632
2014-10-24 14:30:00,19426
2014-10-24 15:00:00,18760
2014-10-24 15:30:00,16379
2014-10-24 16:00:00,15083
2014-10-24 16:30:00,14553
2014-10-24 17:00:00,17509
2014-10-24 17:30:00,20911
2014-10-24 18:00:00,22958
2014-10-24 18:30:00,25257
2014-10-24 19:00:00,26659
2014-10-24 19:30:00,27104
2014-10-24 20:00:00,26439
2014-10-24 20:30:00,25840
2014-10-24 21:00:00,25694
2014-10-24 21:30:00,26093
2014-10-24 22:00:00,26821
2014-10-24 22:30:00,26870
2014-10-24 23:00:00,26889
2014-10-24 23:30:00,27283
2014-10-25 00:00:00,25739
2014-10-25 00:30:00,23889
2014-10-25 01:00:00,22278
2014-10-25 01:30:00,20337
2014-10-25 02:00:00,19179
2014-10-25 02:30:00,16566
2014-10-25 03:00:00,14146
2014-10-25 03:30:00,12015
2014-10-25 04:00:00,10285
2014-10-25 04:30:00,6316
2014-10-25 05:00:00,4106
2014-10-25 05:30:00,3465
2014-10-25 06:00:00,3657
2014-10-25 06:30:00,4756
2014-10-25 07:00:00,6003
2014-10-25 07:30:00,7853
2014-10-25 08:00:00,9091
2014-10-25 08:30:00,12209
2014-10-25 09:00:00,13433
2014-10-25 09:30:00,16768
2014-10-25 10:00:00,16390
2014-10-25 10:30:00,18666
2014-10-25 11:00:00,19740
2014-10-25 11:30:00,21266
2014-10-25 12:00:00,21452
2014-10-25 12:30:00,21613
2014-10-25 13:00:00,21773
2014-10-25 13:30:00,21440
2014-10-25 14:00:00,20362
2014-10-25 14:30:00,20601
2014-10-25 15:00:00,20989
2014-10-25 15:30:00,20210
2014-10-25 16:00:00,18243
2014-10-25 16:30:00,16875
2014-10-25 17:00:00,19078
2014-10-25 17:30:00,22244
2014-10-25 18:00:00,23703
2014-10-25 18:30:00,25544
2014-10-25 19:00:00,27125
2014-10-25 19:30:00,26539
2014-10-25 20:00:00,24964
2014-10-25 20:30:00,23665
2014-10-25 21:00:00,23200
2014-10-25 21:30:00,24238
2014-10-25 22:00:00,25202
2014-10-25 22:30:00,26140
2014-10-25 23:00:00,27417
2014-10-25 23:30:00,27692
2014-10-26 00:00:00,26866
2014-10-26 00:30:00,26254
2014-10-26 01:00:00,24482
2014-10-26 01:30:00,22425
2014-10-26 02:00:00,20865
2014-10-26 02:30:00,18801
2014-10-26 03:00:00,16066
2014-10-26 03:30:00,14093
2014-10-26 04:00:00,11863
2014-10-26 04:30:00,7194
2014-10-26 05:00:00,4661
2014-10-26 05:30:00,3656
2014-10-26 06:00:00,3780
2014-10-26 06:30:00,4116
2014-10-26 07:00:00,4530
2014-10-26 07:30:00,6287
2014-10-26 08:00:00,7318
2014-10-26 08:30:00,9260
2014-10-26 09:00:00,10911
2014-10-26 09:30:00,14136
2014-10-26 10:00:00,15466
2014-10-26 10:30:00,18611
2014-10-26 11:00:00,18437
2014-10-26 11:30:00,20375
2014-10-26 12:00:00,20658
2014-10-26 12:30:00,21283
2014-10-26 13:00:00,20200
2014-10-26 13:30:00,20135
2014-10-26 14:00:00,20306
2014-10-26 14:30:00,20404
2014-10-26 15:00:00,19931
2014-10-26 15:30:00,19772
2014-10-26 16:00:00,18406
2014-10-26 16:30:00,16957
2014-10-26 17:00:00,17972
2014-10-26 17:30:00,19563
2014-10-26 18:00:00,20106
2014-10-26 18:30:00,20449
2014-10-26 19:00:00,19860
2014-10-26 19:30:00,19343
2014-10-26 20:00:00,18128
2014-10-26 20:30:00,17298
2014-10-26 21:00:00,16004
2014-10-26 21:30:00,16422
2014-10-26 22:00:00,14618
2014-10-26 22:30:00,13017
2014-10-26 23:00:00,11532
2014-10-26 23:30:00,10089
2014-10-27 00:00:00,8326
2014-10-27 00:30:00,6579
2014-10-27 01:00:00,4385
2014-10-27 01:30:00,3470
2014-10-27 02:00:00,2854
2014-10-27 02:30:00,2128
2014-10-27 03:00:00,1785
2014-10-27 03:30:00,1707
2014-10-27 04:00:00,2138
2014-10-27 04:30:00,2406
2014-10-27 05:00:00,2847
2014-10-27 05:30:00,4951
2014-10-27 06:00:00,7094
2014-10-27 06:30:00,11090
2014-10-27 07:00:00,14205
2014-10-27 07:30:00,17506
2014-10-27 08:00:00,18105
2014-10-27 08:30:00,17656
2014-10-27 09:00:00,17751
2014-10-27 09:30:00,17096
2014-10-27 10:00:00,15784
2014-10-27 10:30:00,16086
2014-10-27 11:00:00,14843
2014-10-27 11:30:00,16446
2014-10-27 12:00:00,16614
2014-10-27 12:30:00,16155
2014-10-27 13:00:00,15502
2014-10-27 13:30:00,16293
2014-10-27 14:00:00,16885
2014-10-27 14:30:00,17759
2014-10-27 15:00:00,18533
2014-10-27 15:30:00,17617
2014-10-27 16:00:00,16279
2014-10-27 16:30:00,15551
2014-10-27 17:00:00,18199
2014-10-27 17:30:00,20618
2014-10-27 18:00:00,22703
2014-10-27 18:30:00,23897
2014-10-27 19:00:00,24329
2014-10-27 19:30:00,23182
2014-10-27 20:00:00,21778
2014-10-27 20:30:00,21251
2014-10-27 21:00:00,21189
2014-10-27 21:30:00,20884
2014-10-27 22:00:00,19670
2014-10-27 22:30:00,18163
2014-10-27 23:00:00,15613
2014-10-27 23:30:00,13371
2014-10-28 00:00:00,10910
2014-10-28 00:30:00,7638
2014-10-28 01:00:00,5589
2014-10-28 01:30:00,4215
2014-10-28 02:00:00,3386
2014-10-28 02:30:00,2753
2014-10-28 03:00:00,2181
2014-10-28 03:30:00,2034
2014-10-28 04:00:00,2094
2014-10-28 04:30:00,1896
2014-10-28 05:00:00,2632
2014-10-28 05:30:00,4581
2014-10-28 06:00:00,6612
2014-10-28 06:30:00,11609
2014-10-28 07:00:00,15127
2014-10-28 07:30:00,19097
2014-10-28 08:00:00,19516
2014-10-28 08:30:00,19422
2014-10-28 09:00:00,18088
2014-10-28 09:30:00,17669
2014-10-28 10:00:00,16744
2014-10-28 10:30:00,17075
2014-10-28 11:00:00,16035
2014-10-28 11:30:00,17421
2014-10-28 12:00:00,17756
2014-10-28 12:30:00,17057
2014-10-28 13:00:00,16101
2014-10-28 13:30:00,17443
2014-10-28 14:00:00,17890
2014-10-28 14:30:00,18651
2014-10-28 15:00:00,18762
2014-10-28 15:30:00,17135
2014-10-28 16:00:00,15175
2014-10-28 16:30:00,13958
2014-10-28 17:00:00,16881
2014-10-28 17:30:00,19615
2014-10-28 18:00:00,22196
2014-10-28 18:30:00,22906
2014-10-28 19:00:00,23482
2014-10-28 19:30:00,23088
2014-10-28 20:00:00,23728
2014-10-28 20:30:00,23210
2014-10-28 21:00:00,23685
2014-10-28 21:30:00,23843
2014-10-28 22:00:00,22597
2014-10-28 22:30:00,20923
2014-10-28 23:00:00,19229
2014-10-28 23:30:00,15963
2014-10-29 00:00:00,12292
2014-10-29 00:30:00,9190
2014-10-29 01:00:00,6864
2014-10-29 01:30:00,5693
2014-10-29 02:00:00,4499
2014-10-29 02:30:00,3304
2014-10-29 03:00:00,2560
2014-10-29 03:30:00,2485
2014-10-29 04:00:00,2560
2014-10-29 04:30:00,2248
2014-10-29 05:00:00,2389
2014-10-29 05:30:00,4313
2014-10-29 06:00:00,6649
2014-10-29 06:30:00,11289
2014-10-29 07:00:00,15103
2014-10-29 07:30:00,19437
2014-10-29 08:00:00,19443
2014-10-29 08:30:00,19707
2014-10-29 09:00:00,18912
2014-10-29 09:30:00,18203
2014-10-29 10:00:00,16492
2014-10-29 10:30:00,16837
2014-10-29 11:00:00,16075
2014-10-29 11:30:00,17160
2014-10-29 12:00:00,17606
2014-10-29 12:30:00,17267
2014-10-29 13:00:00,16875
2014-10-29 13:30:00,17940
2014-10-29 14:00:00,18339
2014-10-29 14:30:00,18971
2014-10-29 15:00:00,19298
2014-10-29 15:30:00,16665
2014-10-29 16:00:00,15008
2014-10-29 16:30:00,13873
2014-10-29 17:00:00,17894
2014-10-29 17:30:00,21574
2014-10-29 18:00:00,22116
2014-10-29 18:30:00,23582
2014-10-29 19:00:00,25553
2014-10-29 19:30:00,25299
2014-10-29 20:00:00,24778
2014-10-29 20:30:00,24729
2014-10-29 21:00:00,24907
2014-10-29 21:30:00,24810
2014-10-29 22:00:00,24246
2014-10-29 22:30:00,23250
2014-10-29 23:00:00,20700
2014-10-29 23:30:00,18631
2014-10-30 00:00:00,14048
2014-10-30 00:30:00,10691
2014-10-30 01:00:00,8363
2014-10-30 01:30:00,6405
2014-10-30 02:00:00,5251
2014-10-30 02:30:00,3714
2014-10-30 03:00:00,3232
2014-10-30 03:30:00,3057
2014-10-30 04:00:00,3005
2014-10-30 04:30:00,2506
2014-10-30 05:00:00,2821
2014-10-30 05:30:00,5287
2014-10-30 06:00:00,7427
2014-10-30 06:30:00,12248
2014-10-30 07:00:00,15618
2014-10-30 07:30:00,19528
2014-10-30 08:00:00,19813
2014-10-30 08:30:00,19680
2014-10-30 09:00:00,19351
2014-10-30 09:30:00,18967
2014-10-30 10:00:00,17899
2014-10-30 10:30:00,17994
2014-10-30 11:00:00,17167
2014-10-30 11:30:00,18094
2014-10-30 12:00:00,18575
2014-10-30 12:30:00,18022
2014-10-30 13:00:00,17359
2014-10-30 13:30:00,18035
2014-10-30 14:00:00,18733
2014-10-30 14:30:00,19410
2014-10-30 15:00:00,18991
2014-10-30 15:30:00,16749
2014-10-30 16:00:00,14604
2014-10-30 16:30:00,13367
2014-10-30 17:00:00,16382
2014-10-30 17:30:00,19879
2014-10-30 18:00:00,21735
2014-10-30 18:30:00,23802
2014-10-30 19:00:00,24832
2014-10-30 19:30:00,24964
2014-10-30 20:00:00,25791
2014-10-30 20:30:00,25810
2014-10-30 21:00:00,25816
2014-10-30 21:30:00,25849
2014-10-30 22:00:00,24877
2014-10-30 22:30:00,25072
2014-10-30 23:00:00,24763
2014-10-30 23:30:00,22241
2014-10-31 00:00:00,19957
2014-10-31 00:30:00,16881
2014-10-31 01:00:00,13588
2014-10-31 01:30:00,10958
2014-10-31 02:00:00,9119
2014-10-31 02:30:00,7589
2014-10-31 03:00:00,6221
2014-10-31 03:30:00,4936
2014-10-31 04:00:00,4796
2014-10-31 04:30:00,3555
2014-10-31 05:00:00,3337
2014-10-31 05:30:00,4665
2014-10-31 06:00:00,7084
2014-10-31 06:30:00,11681
2014-10-31 07:00:00,14822
2014-10-31 07:30:00,19004
2014-10-31 08:00:00,20306
2014-10-31 08:30:00,20687
2014-10-31 09:00:00,19585
2014-10-31 09:30:00,18702
2014-10-31 10:00:00,18099
2014-10-31 10:30:00,18335
2014-10-31 11:00:00,17653
2014-10-31 11:30:00,18889
2014-10-31 12:00:00,19146
2014-10-31 12:30:00,18833
2014-10-31 13:00:00,18315
2014-10-31 13:30:00,18917
2014-10-31 14:00:00,20430
2014-10-31 14:30:00,20608
2014-10-31 15:00:00,19915
2014-10-31 15:30:00,16981
2014-10-31 16:00:00,15045
2014-10-31 16:30:00,13978
2014-10-31 17:00:00,16891
2014-10-31 17:30:00,20025
2014-10-31 18:00:00,21438
2014-10-31 18:30:00,23813
2014-10-31 19:00:00,25517
2014-10-31 19:30:00,25493
2014-10-31 20:00:00,25475
2014-10-31 20:30:00,26996
2014-10-31 21:00:00,27015
2014-10-31 21:30:00,27264
2014-10-31 22:00:00,26977
2014-10-31 22:30:00,26343
2014-10-31 23:00:00,26333
2014-10-31 23:30:00,26524
2014-11-01 00:00:00,25425
2014-11-01 00:30:00,24937
2014-11-01 01:00:00,24946
2014-11-01 01:30:00,23736
2014-11-01 02:00:00,23245
2014-11-01 02:30:00,21459
2014-11-01 03:00:00,19849
2014-11-01 03:30:00,17679
2014-11-01 04:00:00,15018
2014-11-01 04:30:00,10600
2014-11-01 05:00:00,7758
2014-11-01 05:30:00,5907
2014-11-01 06:00:00,5743
2014-11-01 06:30:00,6223
2014-11-01 07:00:00,6386
2014-11-01 07:30:00,9098
2014-11-01 08:00:00,9864
2014-11-01 08:30:00,12903
2014-11-01 09:00:00,14185
2014-11-01 09:30:00,18584
2014-11-01 10:00:00,19066
2014-11-01 10:30:00,22683
2014-11-01 11:00:00,23292
2014-11-01 11:30:00,24154
2014-11-01 12:00:00,25310
2014-11-01 12:30:00,26625
2014-11-01 13:00:00,25584
2014-11-01 13:30:00,25115
2014-11-01 14:00:00,23935
2014-11-01 14:30:00,23341
2014-11-01 15:00:00,23337
2014-11-01 15:30:00,22199
2014-11-01 16:00:00,20008
2014-11-01 16:30:00,18443
2014-11-01 17:00:00,20865
2014-11-01 17:30:00,23719
2014-11-01 18:00:00,25241
2014-11-01 18:30:00,27383
2014-11-01 19:00:00,28398
2014-11-01 19:30:00,27426
2014-11-01 20:00:00,26537
2014-11-01 20:30:00,25980
2014-11-01 21:00:00,24601
2014-11-01 21:30:00,24838
2014-11-01 22:00:00,26372
2014-11-01 22:30:00,26567
2014-11-01 23:00:00,25879
2014-11-01 23:30:00,26125
2014-11-02 00:00:00,25110
2014-11-02 00:30:00,23109
2014-11-02 01:00:00,39197
2014-11-02 01:30:00,35212
2014-11-02 02:00:00,13259
2014-11-02 02:30:00,12250
2014-11-02 03:00:00,10013
2014-11-02 03:30:00,7898
2014-11-02 04:00:00,6375
2014-11-02 04:30:00,4532
2014-11-02 05:00:00,5116
2014-11-02 05:30:00,5232
2014-11-02 06:00:00,4542
2014-11-02 06:30:00,5298
2014-11-02 07:00:00,5155
2014-11-02 07:30:00,6029
2014-11-02 08:00:00,6280
2014-11-02 08:30:00,8771
2014-11-02 09:00:00,10151
2014-11-02 09:30:00,12501
2014-11-02 10:00:00,13990
2014-11-02 10:30:00,16534
2014-11-02 11:00:00,17133
2014-11-02 11:30:00,18775
2014-11-02 12:00:00,18985
2014-11-02 12:30:00,19911
2014-11-02 13:00:00,19123
2014-11-02 13:30:00,19524
2014-11-02 14:00:00,19640
2014-11-02 14:30:00,18364
2014-11-02 15:00:00,17940
2014-11-02 15:30:00,17949
2014-11-02 16:00:00,17288
2014-11-02 16:30:00,16326
2014-11-02 17:00:00,17522
2014-11-02 17:30:00,19243
2014-11-02 18:00:00,20291
2014-11-02 18:30:00,21649
2014-11-02 19:00:00,22839
2014-11-02 19:30:00,21772
2014-11-02 20:00:00,20994
2014-11-02 20:30:00,19774
2014-11-02 21:00:00,18398
2014-11-02 21:30:00,17764
2014-11-02 22:00:00,17334
2014-11-02 22:30:00,15431
2014-11-02 23:00:00,12958
2014-11-02 23:30:00,10224
2014-11-03 00:00:00,8771
2014-11-03 00:30:00,6045
2014-11-03 01:00:00,4413
2014-11-03 01:30:00,3235
2014-11-03 02:00:00,2688
2014-11-03 02:30:00,1983
2014-11-03 03:00:00,1756
2014-11-03 03:30:00,1683
2014-11-03 04:00:00,2140
2014-11-03 04:30:00,2288
2014-11-03 05:00:00,2948
2014-11-03 05:30:00,4813
2014-11-03 06:00:00,8044
2014-11-03 06:30:00,12885
2014-11-03 07:00:00,14627
2014-11-03 07:30:00,18111
2014-11-03 08:00:00,18266
2014-11-03 08:30:00,18384
2014-11-03 09:00:00,18104
2014-11-03 09:30:00,17357
2014-11-03 10:00:00,16008
2014-11-03 10:30:00,16379
2014-11-03 11:00:00,15351
2014-11-03 11:30:00,16770
2014-11-03 12:00:00,16711
2014-11-03 12:30:00,17011
2014-11-03 13:00:00,16373
2014-11-03 13:30:00,17097
2014-11-03 14:00:00,17364
2014-11-03 14:30:00,18333
2014-11-03 15:00:00,18428
2014-11-03 15:30:00,16974
2014-11-03 16:00:00,16139
2014-11-03 16:30:00,15205
2014-11-03 17:00:00,17392
2014-11-03 17:30:00,20141
2014-11-03 18:00:00,22581
2014-11-03 18:30:00,23098
2014-11-03 19:00:00,23154
2014-11-03 19:30:00,22688
2014-11-03 20:00:00,22047
2014-11-03 20:30:00,21283
2014-11-03 21:00:00,21070
2014-11-03 21:30:00,19910
2014-11-03 22:00:00,20541
2014-11-03 22:30:00,18105
2014-11-03 23:00:00,14554
2014-11-03 23:30:00,12695
2014-11-04 00:00:00,10667
2014-11-04 00:30:00,8479
2014-11-04 01:00:00,6005
2014-11-04 01:30:00,3899
2014-11-04 02:00:00,3111
2014-11-04 02:30:00,2526
2014-11-04 03:00:00,2112
2014-11-04 03:30:00,1885
2014-11-04 04:00:00,1921
2014-11-04 04:30:00,2267
2014-11-04 05:00:00,2413
2014-11-04 05:30:00,4413
2014-11-04 06:00:00,7168
2014-11-04 06:30:00,12160
2014-11-04 07:00:00,14845
2014-11-04 07:30:00,18403
2014-11-04 08:00:00,18445
2014-11-04 08:30:00,19018
2014-11-04 09:00:00,18105
2014-11-04 09:30:00,17459
2014-11-04 10:00:00,16381
2014-11-04 10:30:00,16623
2014-11-04 11:00:00,16144
2014-11-04 11:30:00,17318
2014-11-04 12:00:00,17658
2014-11-04 12:30:00,17108
2014-11-04 13:00:00,16178
2014-11-04 13:30:00,17973
2014-11-04 14:00:00,18152
2014-11-04 14:30:00,18445
2014-11-04 15:00:00,18556
2014-11-04 15:30:00,16865
2014-11-04 16:00:00,14505
2014-11-04 16:30:00,13471
2014-11-04 17:00:00,15853
2014-11-04 17:30:00,18369
2014-11-04 18:00:00,20968
2014-11-04 18:30:00,22239
2014-11-04 19:00:00,22626
2014-11-04 19:30:00,22924
2014-11-04 20:00:00,22853
2014-11-04 20:30:00,22393
2014-11-04 21:00:00,23088
2014-11-04 21:30:00,22431
2014-11-04 22:00:00,22239
2014-11-04 22:30:00,19918
2014-11-04 23:00:00,17675
2014-11-04 23:30:00,14953
2014-11-05 00:00:00,12025
2014-11-05 00:30:00,8767
2014-11-05 01:00:00,6670
2014-11-05 01:30:00,5197
2014-11-05 02:00:00,4289
2014-11-05 02:30:00,3186
2014-11-05 03:00:00,2747
2014-11-05 03:30:00,2257
2014-11-05 04:00:00,2397
2014-11-05 04:30:00,2205
2014-11-05 05:00:00,2625
2014-11-05 05:30:00,4404
2014-11-05 06:00:00,7007
2014-11-05 06:30:00,12065
2014-11-05 07:00:00,15803
2014-11-05 07:30:00,19844
2014-11-05 08:00:00,19937
2014-11-05 08:30:00,20299
2014-11-05 09:00:00,19584
2014-11-05 09:30:00,19313
2014-11-05 10:00:00,16887
2014-11-05 10:30:00,17118
2014-11-05 11:00:00,16847
2014-11-05 11:30:00,18356
2014-11-05 12:00:00,18124
2014-11-05 12:30:00,17783
2014-11-05 13:00:00,17223
2014-11-05 13:30:00,17852
2014-11-05 14:00:00,18374
2014-11-05 14:30:00,18641
2014-11-05 15:00:00,18913
2014-11-05 15:30:00,16314
2014-11-05 16:00:00,13917
2014-11-05 16:30:00,13151
2014-11-05 17:00:00,16100
2014-11-05 17:30:00,19136
2014-11-05 18:00:00,21762
2014-11-05 18:30:00,22829
2014-11-05 19:00:00,23705
2014-11-05 19:30:00,23740
2014-11-05 20:00:00,23789
2014-11-05 20:30:00,23389
2014-11-05 21:00:00,24122
2014-11-05 21:30:00,24156
2014-11-05 22:00:00,23679
2014-11-05 22:30:00,22803
2014-11-05 23:00:00,20814
2014-11-05 23:30:00,17376
2014-11-06 00:00:00,13846
2014-11-06 00:30:00,10387
2014-11-06 01:00:00,8384
2014-11-06 01:30:00,6455
2014-11-06 02:00:00,5043
2014-11-06 02:30:00,3738
2014-11-06 03:00:00,3155
2014-11-06 03:30:00,2758
2014-11-06 04:00:00,3122
2014-11-06 04:30:00,2625
2014-11-06 05:00:00,2760
2014-11-06 05:30:00,4995
2014-11-06 06:00:00,8021
2014-11-06 06:30:00,13803
2014-11-06 07:00:00,17405
2014-11-06 07:30:00,20841
2014-11-06 08:00:00,21338
2014-11-06 08:30:00,21281
2014-11-06 09:00:00,20108
2014-11-06 09:30:00,20198
2014-11-06 10:00:00,19035
2014-11-06 10:30:00,19155
2014-11-06 11:00:00,17964
2014-11-06 11:30:00,18680
2014-11-06 12:00:00,18600
2014-11-06 12:30:00,17556
2014-11-06 13:00:00,17373
2014-11-06 13:30:00,17832
2014-11-06 14:00:00,18087
2014-11-06 14:30:00,18057
2014-11-06 15:00:00,17634
2014-11-06 15:30:00,15492
2014-11-06 16:00:00,13677
2014-11-06 16:30:00,12574
2014-11-06 17:00:00,15818
2014-11-06 17:30:00,19350
2014-11-06 18:00:00,21754
2014-11-06 18:30:00,23740
2014-11-06 19:00:00,24666
2014-11-06 19:30:00,25142
2014-11-06 20:00:00,25597
2014-11-06 20:30:00,25126
2014-11-06 21:00:00,25312
2014-11-06 21:30:00,26067
2014-11-06 22:00:00,25613
2014-11-06 22:30:00,23971
2014-11-06 23:00:00,22859
2014-11-06 23:30:00,21287
2014-11-07 00:00:00,18308
2014-11-07 00:30:00,14352
2014-11-07 01:00:00,11746
2014-11-07 01:30:00,9042
2014-11-07 02:00:00,7318
2014-11-07 02:30:00,6009
2014-11-07 03:00:00,5364
2014-11-07 03:30:00,4336
2014-11-07 04:00:00,4008
2014-11-07 04:30:00,3263
2014-11-07 05:00:00,3183
2014-11-07 05:30:00,4813
2014-11-07 06:00:00,7519
2014-11-07 06:30:00,12074
2014-11-07 07:00:00,15249
2014-11-07 07:30:00,19300
2014-11-07 08:00:00,19564
2014-11-07 08:30:00,19132
2014-11-07 09:00:00,18454
2014-11-07 09:30:00,17950
2014-11-07 10:00:00,17374
2014-11-07 10:30:00,17674
2014-11-07 11:00:00,17016
2014-11-07 11:30:00,18484
2014-11-07 12:00:00,18460
2014-11-07 12:30:00,17693
2014-11-07 13:00:00,18093
2014-11-07 13:30:00,19918
2014-11-07 14:00:00,19945
2014-11-07 14:30:00,19077
2014-11-07 15:00:00,18186
2014-11-07 15:30:00,16030
2014-11-07 16:00:00,14092
2014-11-07 16:30:00,13270
2014-11-07 17:00:00,15935
2014-11-07 17:30:00,19419
2014-11-07 18:00:00,21778
2014-11-07 18:30:00,24460
2014-11-07 19:00:00,26246
2014-11-07 19:30:00,27224
2014-11-07 20:00:00,26862
2014-11-07 20:30:00,27340
2014-11-07 21:00:00,27335
2014-11-07 21:30:00,26727
2014-11-07 22:00:00,27181
2014-11-07 22:30:00,27761
2014-11-07 23:00:00,27193
2014-11-07 23:30:00,26857
2014-11-08 00:00:00,25692
2014-11-08 00:30:00,24162
2014-11-08 01:00:00,22219
2014-11-08 01:30:00,20748
2014-11-08 02:00:00,19471
2014-11-08 02:30:00,16940
2014-11-08 03:00:00,14431
2014-11-08 03:30:00,11898
2014-11-08 04:00:00,10264
2014-11-08 04:30:00,5942
2014-11-08 05:00:00,4063
2014-11-08 05:30:00,3498
2014-11-08 06:00:00,3726
2014-11-08 06:30:00,5242
2014-11-08 07:00:00,5655
2014-11-08 07:30:00,8191
2014-11-08 08:00:00,9371
2014-11-08 08:30:00,13050
2014-11-08 09:00:00,13820
2014-11-08 09:30:00,17437
2014-11-08 10:00:00,17281
2014-11-08 10:30:00,19718
2014-11-08 11:00:00,19999
2014-11-08 11:30:00,22047
2014-11-08 12:00:00,22352
2014-11-08 12:30:00,22898
2014-11-08 13:00:00,22660
2014-11-08 13:30:00,23047
2014-11-08 14:00:00,21976
2014-11-08 14:30:00,22746
2014-11-08 15:00:00,22382
2014-11-08 15:30:00,21956
2014-11-08 16:00:00,18619
2014-11-08 16:30:00,15861
2014-11-08 17:00:00,18326
2014-11-08 17:30:00,22332
2014-11-08 18:00:00,25097
2014-11-08 18:30:00,27236
2014-11-08 19:00:00,27898
2014-11-08 19:30:00,26790
2014-11-08 20:00:00,25561
2014-11-08 20:30:00,24344
2014-11-08 21:00:00,23890
2014-11-08 21:30:00,24609
2014-11-08 22:00:00,26595
2014-11-08 22:30:00,27260
2014-11-08 23:00:00,27998
2014-11-08 23:30:00,27854
2014-11-09 00:00:00,26931
2014-11-09 00:30:00,25208
2014-11-09 01:00:00,23782
2014-11-09 01:30:00,22472
2014-11-09 02:00:00,21183
2014-11-09 02:30:00,18443
2014-11-09 03:00:00,16105
2014-11-09 03:30:00,13801
2014-11-09 04:00:00,11997
2014-11-09 04:30:00,7112
2014-11-09 05:00:00,4627
2014-11-09 05:30:00,3683
2014-11-09 06:00:00,3587
2014-11-09 06:30:00,4158
2014-11-09 07:00:00,4351
2014-11-09 07:30:00,5823
2014-11-09 08:00:00,6850
2014-11-09 08:30:00,9839
2014-11-09 09:00:00,11422
2014-11-09 09:30:00,14897
